Region Rank	Rank	Name	Rating
192	559	SerG_VGC	1670.576
193	563	B	1670.158
194	564	clifford	1669.993
199	576	PokéMonStër	1668.904
200	578	Lii	1668.785
201	580	EGrim	1668.751
204	585	Jeet	1668.214
205	587	Kudryavka	1668.042
206	592	JON	1667.487
207	593	Dillon	1667.472
208	594	Jack	1667.326
210	601	SeaWolfMikes	1666.643
211	602	Justin	1666.568
213	604	Karl	1666.332
215	607	TH-SASORI	1666.043
216	608	ZiG	1665.968
217	612	Arcadius	1665.607
218	617	GiandamVGC	1664.929
220	620	Nick	1664.601
221	623	Dawg	1664.513
222	624	JEAN	1664.492
223	626	Catel	1664.356
226	635	mevy	1663.171
227	638	Greencito	1663.107
228	640	Rosey	1662.913
229	646	Jose	1662.312
230	654	Crown Up Boy	1661.768
231	656	Albus	1661.692
232	660	Atlas	1661.331
233	665	Ludgero	1660.916
235	676	Shona	1660.093
236	678	Rehtycs	1659.897
237	679	KINDERLEW	1659.884
238	682	brasilxgamer	1659.478
239	683	Mike	1659.47
240	687	VOVOMAXBEN10	1659.062
241	690	Vàl	1658.829
242	691	Alex	1658.532
243	693	Sakura	1658.431
244	695	Hector	1658.419
245	699	Liam	1658.287
246	701	Michael	1658.171
247	705	TedWinners	1657.783
248	706	maikkeli	1657.471
249	709	Juan	1657.335
255	721	ÜMønt BlançÜ	1656.666
256	722	Felipão	1656.641
258	727	Sam	1656.257
260	729	Toppo	1656.2
262	735	Thunderman	1655.78
263	738	Huck	1655.639
265	742	Raj	1655.241
268	749	Girasolia	1654.499
269	752	PTP	1654.302
272	758	Alchem1st	1653.625
273	761	LaloBethel®	1653.377
274	767	TheXich	1653.121
275	770	Will	1653.064
276	774	AaronC	1652.845
278	776	Camuc	1652.597
279	777	Legacy	1652.494
280	778	Nils	1652.462
281	783	Soh	1652.069
283	785	neth	1651.771
284	787	Giggsy	1651.638
285	789	Nickles	1651.602
287	794	ProfessorX	1651.425
288	796	Giompy	1651.346
290	804	Edvard	1650.648
291	805	TDallaZ	1650.592
292	807	Lucas	1650.457
293	810	Jeremy	1649.99
294	815	Caio	1649.584
295	816	Nauj	1649.573
297	821	Stephen	1649.12
298	822	N4N0	1649.087
299	823	Excalibur	1649.061
300	830	Matthew	1648.734
302	832	Sean	1648.548
303	840	Emil	1648.124
304	841	Malveth	1648.061
305	844	MagicMimeVCG	1647.814
307	848	Mammoth	1647.345
308	849	EPOM	1647.342
310	851	Jehanne	1647.249
311	852	Scarlet	1647.242
313	857	Tomás	1646.745
315	861	Jenkins	1646.408
317	868	KastyTP	1645.952
319	870	Jake	1645.927
320	872	Tsareena	1645.859
321	873	Lesnar	1645.804
322	874	Lacus	1645.77
323	875	matt!	1645.766
324	877	JOSE	1645.575
327	886	Mak	1644.927
329	891	Keanu	1644.769
330	893	Sucia	1644.561
331	894	Lorenzo	1644.547
332	895	Optic	1644.511
334	900	Kendall	1644.164
335	901	TSE	1644.127
336	903	Carson	1644.019
337	909	Polaris	1643.431
340	915	Daniel	1643.196
341	917	Kaguya	1643.034
342	918	Matin	1642.998
343	920	P Donz	1642.796
344	922	boomngong	1642.69
345	924	Metarizard	1642.494
347	927	Julian	1642.327
348	928	Bubs!	1642.251
349	930	Henves	1642.217
352	938	Caju♪	1641.829
353	939	davidness	1641.765
354	940	Thomas	1641.758
355	941	BigBlood Pat	1641.488
358	945	Benjamin	1641.335
359	948	Zanzibar	1641.155
360	949	vegis	1641.12
361	951	Igor	1641.057
362	953	Kepp	1641.012
366	964	Aaron	1640.212
368	966	Muphry	1640.009
370	970	Airen	1639.701
371	971	GuaxiVGC	1639.694
372	972	Vincenzo	1639.644
373	973	Titan	1639.603
374	974	N	1639.592
376	980	retraC	1638.979
377	981	Tofsky	1638.965
380	987	Emirnent	1638.49
381	988	IIINU	1638.394
382	989	Hugo	1638.375
384	998	Kylan	1637.758
386	1012	Leon	1636.999
388	1015	Dysi	1636.712
390	1020	Wrinka	1636.256
391	1022	Zoryaaa	1636.121
392	1023	Neutral	1636.089
393	1029	TerraGlow	1635.845
394	1032	Torviv	1635.663
397	1036	Jagfan45	1635.471
399	1041	DaWoblefet	1635.04
400	1043	Luke★	1634.892
402	1049	Michael	1634.571
403	1050	Bugsy	1634.515
404	1053	Dany	1634.353
405	1055	Jeremy	1634.145
406	1060	Arcstiihn	1633.765
407	1061	STATS*Doc	1633.763
409	1065	fsucia	1633.595
410	1068	Steph	1633.481
411	1070	Nyandere	1633.311
412	1074	Chris	1633.132
414	1080	TeclamonoTV	1632.491
415	1083	DmanVGC	1632.021
416	1084	Koji	1632.015
418	1087	Osada	1631.658
420	1091	Mesquo	1631.612
421	1092	Chris	1631.6
422	1093	Andy	1631.584
423	1094	Simon	1631.534
426	1099	Caleb	1631.269
427	1108	Aaron	1630.936
428	1111	Adam	1630.83
429	1112	5nowwy	1630.794
431	1114	Tovar	1630.64
435	1122	Pudding	1630.0
436	1128	Kyruto	1629.719
438	1131	Thomas	1629.416
439	1132	Hayasaka	1629.413
441	1136	Gazoney	1629.034
443	1140	Comedier	1628.8
444	1141	Idol	1628.58
445	1142	Danni	1628.523
446	1147	Joey	1628.126
447	1148	ALE	1628.112
448	1152	Matthew	1627.887
451	1159	Zac	1627.247
452	1160	Cymorg	1627.24
453	1161	ewithb	1627.232
454	1164	Pedra_Kill	1626.927
455	1165	Daniel	1626.896
456	1166	Pliskinth	1626.891
458	1171	Rajan	1626.703
460	1173	mike!	1626.552
461	1176	ŁøρεÐдωg™	1626.302
462	1177	Vivix	1626.278
463	1179	Marigold	1626.169
464	1181	John	1625.908
465	1182	drug_duck	1625.854
466	1190	ChessBoard	1625.405
467	1191	Brax	1625.39
468	1194	Ariel	1625.046
470	1199	Koinu	1624.721
471	1201	Dihaz	1624.547
472	1202	Waiqi	1624.543
474	1205	Kotori	1624.353
477	1212	Hummus	1624.203
478	1215	Charlie	1623.932
479	1217	Valkiria	1623.633
480	1221	Donita♥	1623.536
481	1226	Jacob	1623.261
482	1227	Tano	1623.258
483	1228	Alex	1623.241
484	1229	caiovibora	1623.23
488	1239	★Sanvy	1622.563
489	1240	Luca	1622.511
490	1241	★IsraVGC★	1622.464
491	1244	BrownMedic	1622.413
492	1247	Frost☆	1622.139
493	1248	Joseph	1622.133
496	1253	Kevin	1621.712
498	1255	Shaun	1621.688
499	1257	Steven	1621.394
500	1259	Herlum	1621.288
501	1261	Anthony	1621.177
502	1264	Rakom	1620.948
503	1265	Bran	1620.895
505	1267	Warity	1620.856
506	1268	Logan	1620.835
507	1270	bread	1620.741
509	1272	Tara	1620.615
511	1274	Fred	1620.487
514	1279	Akeno	1620.196
516	1283	Shane	1619.937
517	1284	Pengy	1619.863
518	1287	Alberto	1619.804
519	1291	David	1619.576
520	1292	B2Onaldo	1619.521
521	1293	Leaf	1619.504
522	1295	Snake	1619.472
524	1297	Bryan	1619.262
525	1300	SplattyDaddy	1619.186
526	1302	aric	1619.052
528	1304	Mawi	1618.858
529	1307	Brandon	1618.73
530	1308	Modern	1618.695
531	1310	♥m i s a♥	1618.549
533	1313	Dontaku	1618.279
537	1319	Vin	1617.946
538	1320	Wes	1617.882
540	1322	Murphy	1617.815
544	1334	Calculus	1617.324
545	1339	M4dxrx	1617.11
546	1340	Colin	1617.101
547	1343	Kelp	1617.022
548	1344	Vaxon	1617.016
549	1346	XcZachX20	1616.965
550	1348	Kaveri	1616.861
551	1352	Alec	1616.785
553	1355	Nirinbo	1616.709
554	1357	tfmrbajo	1616.61
555	1358	Bobinzo	1616.476
557	1360	nader	1616.402
558	1361	Ayala96	1616.39
559	1365	Jae	1616.208
560	1366	Adrian	1616.161
561	1368	Justin	1616.12
563	1373	Alexis	1616.065
564	1376	Artorias	1616.047
565	1382	Jordan	1615.908
566	1384	Chris	1615.903
568	1391	Houraisan	1615.489
569	1394	Xeb41	1615.283
570	1395	Corncake	1615.262
571	1397	Ziggy	1615.233
572	1401	Cococonsi	1614.914
573	1402	stephen brow	1614.899
574	1403	Geno	1614.894
575	1406	ZCaT	1614.853
578	1411	FedeCampoVGC	1614.633
579	1413	KairoshiiiTV	1614.559
580	1416	Rad	1614.353
581	1416	TraceyMartel	1614.353
585	1421	MemesNDreams	1614.214
587	1423	Lemons	1614.119
588	1424	icespice	1614.093
590	1429	Montana	1613.786
591	1434	Ale	1613.439
592	1436	Henry	1613.37
593	1437	ÈlyKittie	1613.367
595	1439	òwó	1613.272
596	1440	Daorys	1613.271
597	1441	EnThy	1613.261
599	1444	Loafy	1613.185
601	1448	GonzAL-TH	1613.117
602	1450	apc	1613.085
603	1452	papika	1612.93
604	1456	Lil Bo Peep	1612.883
606	1464	LyN・Raven	1612.639
607	1466	Joseph	1612.586
609	1469	£	1612.455
610	1470	Ambie	1612.369
613	1476	Patrick	1612.012
614	1478	Wait	1611.979
615	1480	gspm02	1611.786
616	1481	NukeGuys	1611.777
617	1483	Brad	1611.57
618	1484	(Frolicker)	1611.511
619	1485	Craig	1611.489
620	1487	Ryu	1611.387
622	1491	Christina	1611.329
624	1493	Silents	1611.302
625	1494	Ciq	1611.288
628	1501	Jubileu 	1611.046
629	1502	Michael	1611.026
630	1504	Andywof	1610.876
633	1507	Ichigo	1610.809
635	1510	Dr. Necro	1610.738
636	1511	?Fez	1610.735
638	1517	Sapo	1610.598
639	1521	QrdeMac	1610.442
641	1523	Hana	1610.372
642	1524	Nick	1610.355
645	1527	Bodhi	1610.179
646	1530	Josh	1610.122
647	1531	Justin	1610.074
648	1532	♥Misaka♥	1610.029
649	1533	BarrettC9	1609.987
651	1536	Violet	1609.902
652	1537	Yantung	1609.827
657	1546	Rodro	1609.554
658	1547	River	1609.528
659	1550	Pablo	1609.459
660	1551	Jolyne	1609.371
663	1558	Ian	1609.077
664	1559	Math	1609.034
665	1561	Pésca	1609.024
666	1562	Sebastián	1609.016
667	1566	TenienteDan	1608.827
670	1576	YujiMatsuse	1608.411
671	1578	Azure	1608.287
672	1581	Fendy	1608.26
677	1593	Glenn	1607.872
678	1594	OTXI56	1607.871
679	1595	SaugaGod	1607.775
680	1596	Eduardo	1607.765
681	1600	Oliver	1607.575
682	1601	Howl	1607.521
684	1604	SaiyanBush	1607.405
685	1605	Zelda	1607.39
686	1606	Lillie	1607.295
687	1607	Felipe	1607.284
688	1608	Young Nova	1607.252
689	1614	Ethan	1607.08
691	1618	Kev	1606.946
692	1619	Pi-k	1606.94
694	1622	Austin	1606.877
695	1623	Owen	1606.732
696	1625	HeyitsLeonn	1606.707
698	1636	GaiusVGC	1606.228
701	1642	Dífu	1606.043
702	1645	Octavius	1606.005
705	1653	keklord	1605.873
706	1654	Inosuke	1605.862
707	1655	Diego	1605.824
711	1667	Cumberbun	1605.351
712	1668	Doug	1605.345
713	1670	LuxioBro	1605.264
714	1671	Samus	1605.21
716	1673	Particular	1605.164
718	1676	Ryan	1605.086
719	1677	Rich	1605.077
720	1681	Hyde	1604.979
721	1686	Andrew	1604.693
722	1688	Matt	1604.641
726	1696	Luka	1604.357
727	1697	Tabu	1604.296
729	1703	Nails	1604.184
730	1704	Benno	1604.17
731	1706	Rinna♡Futaba	1604.103
732	1707	Pb	1604.061
733	1709	Tanner	1604.043
734	1712	deceive	1603.909
735	1714	Alex	1603.829
736	1715	Edd	1603.822
737	1717	Asträl	1603.781
739	1725	Alexis	1603.548
740	1726	Shiv	1603.492
741	1727	Ichigo Qian	1603.453
742	1729	Tyler	1603.425
743	1731	Yoshi&Lugia	1603.335
745	1733	Armin	1603.264
748	1738	Tapusito	1602.982
749	1742	Looker Tail	1602.869
750	1744	Gonzs	1602.836
751	1746	Playest	1602.777
752	1748	MrPenguin93♪	1602.773
753	1749	Squaro	1602.77
754	1756	SoKoJohn	1602.685
755	1759	Flo	1602.422
756	1760	Snormy	1602.377
758	1763	Ryukei	1602.345
759	1768	Swaroop	1602.249
760	1769	Conkledonk	1602.222
762	1773	Zakimiya	1602.202
763	1774	nar9le	1602.198
764	1775	lj	1602.168
765	1778	Madison	1601.921
766	1783	Yure	1601.768
770	1788	Stefan	1601.675
771	1789	Fletch	1601.654
772	1791	Pinkie	1601.625
773	1794	Phill	1601.559
774	1799	Gliscorsair	1601.315
776	1803	Γ ı/- e:t	1601.241
777	1804	Leaf	1601.213
779	1810	Jeiku	1601.072
780	1812	Alex	1600.939
782	1818	Drake	1600.837
783	1819	FRG	1600.805
785	1822	Raphael	1600.691
786	1823	Blaik	1600.645
787	1824	Liam	1600.445
788	1825	Matt	1600.442
789	1830	Rei	1600.299
790	1833	William	1600.094
791	1836	Louis	1599.924
792	1837	Labacedo	1599.896
793	1839	Meleys	1599.777
794	1841	cz	1599.741
796	1848	Trizzle	1599.393
798	1853	MoxieBoosted	1599.267
800	1855	DeFalco	1599.121
803	1859	Who	1599.038
804	1860	Buaa	1599.027
805	1861	Jori	1598.983
806	1863	Vikas	1598.89
807	1864	Lelouch	1598.861
808	1865	★Gato-T★	1598.829
809	1866	eddie	1598.769
812	1869	Anguillone	1598.607
813	1873	Eric	1598.505
814	1875	Breezy	1598.375
815	1876	Riley	1598.348
817	1879	Xenconic	1598.229
819	1885	Logan	1598.119
820	1888	Joe	1598.038
821	1892	Hegna	1597.923
823	1896	E♪Fly	1597.742
824	1897	Jon	1597.637
825	1898	Cameron	1597.611
827	1900	Ian	1597.549
830	1904	Hobbit	1597.491
831	1905	0-x in swiss	1597.294
833	1907	evni	1597.26
834	1909	lJeff	1597.168
835	1915	Stella	1596.83
836	1921	Nemo	1596.675
837	1924	RedX	1596.6
838	1929	Minlaotion	1596.429
839	1930	AlexVGC2001	1596.417
841	1932	Xavi	1596.4
842	1937	Mano	1596.258
844	1939	Maie	1596.103
845	1940	Jay	1596.102
846	1941	Miguel	1596.083
847	1942	Jeudy	1596.04
848	1945	Joel	1595.977
850	1947	DoAMakiRoll	1595.926
853	1952	Chachi	1595.593
854	1958	Cody	1595.376
855	1960	Aplklay	1595.29
858	1963	Miku	1595.234
859	1966	Bobcat	1595.146
861	1972	Narththanaan	1594.977
862	1975	Arath	1594.888
863	1976	Dark Law	1594.824
864	1978	Riverie	1594.75
865	1981	Yosoro	1594.717
866	1982	Robert	1594.703
867	1984	zgr	1594.605
868	1985	Shanoa	1594.542
871	1994	jreberg98	1594.274
872	1996	SGwasHere	1594.044
873	2000	Oz	1593.865
874	2001	Ryusei	1593.83
875	2003	Moise Kean	1593.647
876	2004	Lucky	1593.595
877	2005	Juan	1593.571
878	2007	Jack	1593.533
879	2010	Ryo	1593.471
880	2012	Jeff	1593.38
881	2019	Dylan	1593.219
882	2023	Daniel	1593.084
883	2029	Ryan Wayne	1592.753
884	2033	Willow	1592.655
885	2036	Diego	1592.538
887	2041	dashiCH	1592.296
889	2047	Geoff	1592.146
891	2051	Guy Quest	1592.075
894	2055	Nikk	1591.89
896	2061	Braverius	1591.632
897	2063	nerd of now	1591.377
898	2066	Leo	1591.271
899	2068	Fial	1591.217
900	2071	Poncho	1591.166
901	2074	Silver	1591.045
902	2076	Zinc	1590.952
903	2078	Hikari	1590.901
904	2079	SlyAbby	1590.894
906	2081	restart	1590.852
908	2087	Locke	1590.772
909	2088	JOÑÑ	1590.717
913	2095	TiggelWiggel	1590.513
914	2096	Aj Buds	1590.501
915	2100	Jake	1590.358
916	2103	MLBD	1590.127
917	2105	Vani	1590.113
918	2108	botchkiss	1590.036
919	2109	TG Homero	1589.911
920	2111	Scarlet	1589.891
927	2130	Raye	1588.95
929	2134	Dennis	1588.818
930	2140	Damien	1588.737
932	2142	Zecro	1588.617
935	2150	SableyeVGC	1588.29
936	2153	Mike	1588.157
939	2156	Chris	1588.091
940	2158	Rosha	1587.994
941	2159	Daniel	1587.895
942	2161	Linus	1587.862
944	2164	tako	1587.828
945	2166	Tigertomd	1587.771
947	2171	Cyrus	1587.69
949	2173	Sumire	1587.651
950	2175	Z	1587.593
951	2176	Steve	1587.565
952	2177	LookItUp	1587.555
954	2180	illusion	1587.429
956	2184	KSV S.Proud	1587.267
959	2188	6squirrels	1587.194
962	2191	SeeD	1587.129
963	2192	Bryan	1587.016
964	2193	Rezi	1586.97
965	2195	timbit	1586.826
966	2196	Oupas	1586.737
967	2197	Wally	1586.655
968	2198	Daniel xD	1586.597
969	2199	NinoPokeBros	1586.572
970	2202	Brian	1586.545
971	2204	Otto	1586.48
974	2211	Fish	1586.384
975	2215	Hitsuy	1586.214
979	2226	ColdingLight	1585.866
980	2229	wjbax	1585.752
981	2230	jvvieree	1585.648
982	2234	Jeroen	1585.527
983	2237	Giel	1585.444
984	2239	PabIö	1585.417
985	2242	Garras	1585.342
986	2246	ZiD	1585.118
987	2250	Flip	1584.946
988	2251	Rena	1584.79
989	2256	strepto	1584.63
990	2259	gma	1584.534
991	2260	Tyler	1584.522
992	2266	Sean IX	1584.28
993	2268	Robeson64	1584.077
994	2269	Wouter	1584.069
995	2272	John	1583.943
996	2273	Bart	1583.923
997	2275	Big A	1583.9
998	2276	Nettles	1583.899
999	2277	N01AX10	1583.886
1001	2285	Car	1583.444
1002	2286	Drevas	1583.397
1003	2288	DimtheSim	1583.298
1006	2299	Mena	1582.995
1007	2303	Siddharth	1582.867
1008	2305	Mamba	1582.799
1010	2309	Cinaclov	1582.698
1011	2310	Adrian	1582.576
1013	2312	Matt	1582.469
1015	2316	Vivi	1582.425
1016	2317	0riginal	1582.401
1017	2318	Kenn	1582.391
1019	2320	bwenty	1582.312
1021	2325	Moyo	1582.227
1022	2327	Jay	1582.115
1023	2328	Chaeyoung	1582.102
1024	2329	Slaymin	1582.084
1026	2334	TG Bahamut	1582.006
1027	2336	HabaneroVGC	1581.989
1028	2337	Tyler	1581.974
1029	2340	Kremling	1581.938
1030	2342	Duryodhan	1581.867
1032	2347	John	1581.738
1033	2348	Panda Man	1581.714
1038	2354	goodwill	1581.461
1040	2359	Mark	1581.292
1043	2369	Geordi	1580.981
1044	2371	DeEternal	1580.957
1045	2372	Matheus	1580.945
1047	2376	Foxholee SV	1580.66
1048	2377	Vince	1580.609
1050	2384	Andrew	1580.337
1052	2388	Chalkey	1580.22
1054	2391	Mr. Pokémon	1580.152
1055	2395	Parthav	1579.953
1056	2396	Deniz	1579.924
1057	2397	Mooney	1579.885
1058	2398	Tendy	1579.845
1059	2402	Nehzzy	1579.697
1061	2406	Zee	1579.59
1062	2408	Zutomayo	1579.522
1063	2410	Skyway	1579.34
1064	2411	STATS*Ike	1579.301
1065	2412	Cbutty	1579.258
1066	2413	Max	1579.247
1068	2417	Hieu	1579.185
1069	2420	Kaj	1579.107
1070	2421	Voidbunni	1579.069
1072	2423	Bruneaux	1578.932
1074	2426	Noah	1578.818
1077	2433	Wilbur	1578.632
1080	2437	Suko	1578.504
1082	2442	Byki	1578.329
1084	2445	ZAKI	1578.286
1086	2447	Braves	1578.241
1087	2448	Hussayn	1578.214
1089	2450	CNTPD	1578.18
1091	2455	Rizzy	1578.1
1092	2457	EwokPadawan	1578.082
1097	2479	Aylona	1577.455
1098	2482	Martín	1577.408
1100	2486	LEO	1577.357
1101	2487	Chase	1577.347
1102	2490	Smoke	1577.054
1103	2491	Prim	1577.046
1104	2494	Scarlet	1576.95
1105	2498	sumbowdee	1576.902
1109	2504	Ezra	1576.812
1110	2506	Omega Mark	1576.731
1111	2507	Luc	1576.656
1112	2512	Coco	1576.525
1115	2516	Voh	1576.425
1116	2517	Tucu	1576.388
1117	2518	CAMPBELL	1576.372
1118	2522	q	1576.25
1119	2523	Scarlet	1576.219
1120	2524	Richie	1576.202
1121	2525	Olivia	1576.184
1122	2527	Yoshi	1576.118
1124	2529	t	1576.107
1125	2529	Gekko	1576.107
1127	2536	CameronB	1575.769
1128	2538	Gera	1575.743
1129	2540	Justin	1575.592
1130	2543	brain	1575.482
1132	2546	Arknor	1575.426
1133	2550	Jouse	1575.261
1134	2552	#1RalseiFan☆	1575.231
1137	2555	STATS☆Césars	1575.137
1138	2558	Rob	1575.111
1139	2559	PokePhysio	1575.099
1140	2560	Guillo	1575.056
1142	2564	Jim9174	1575.041
1143	2565	Alexander	1575.002
1145	2569	Regalizor	1574.827
1146	2572	Joaquin	1574.716
1148	2574	Ruby	1574.657
1149	2576	Shmoop	1574.54
1150	2577	Crazymix	1574.448
1151	2578	charlie	1574.377
1152	2579	THATSA+ONE	1574.36
1154	2585	OverkillFTF	1574.237
1156	2591	Zelda	1574.151
1157	2595	Omega	1574.05
1158	2597	Static	1573.995
1161	2604	Will	1573.865
1162	2605	Scarlet	1573.823
1163	2606	Sabert	1573.807
1164	2612	Yus	1573.682
1165	2613	Fleezus	1573.667
1166	2614	Achilles	1573.666
1167	2615	Sam	1573.609
1168	2616	Brandon	1573.586
1170	2621	Lunasia	1573.487
1173	2632	Klaw	1573.076
1174	2635	Eric	1573.059
1175	2637	Mars	1572.95
1176	2647	dan2D	1572.675
1179	2653	Brian	1572.519
1180	2654	Cel	1572.488
1181	2655	Dov	1572.436
1182	2659	Bomber	1572.375
1183	2665	paulo~fi♪	1572.286
1184	2673	Aurelia	1571.966
1185	2674	Beyonder	1571.928
1186	2676	Robbie	1571.747
1188	2680	Il Mule	1571.631
1190	2686	Bird	1571.553
1192	2688	Wayne	1571.442
1193	2689	Envy	1571.44
1194	2690	Dusty	1571.429
1195	2691	cocona	1571.417
1197	2697	Ace	1571.179
1198	2699	Confused?	1571.104
1199	2700	Genius	1571.077
1200	2707	Venus	1570.643
1201	2708	Ham	1570.641
1202	2709	Mott	1570.616
1204	2712	Neptuno	1570.504
1205	2713	Owen	1570.459
1206	2716	Bonnie	1570.386
1207	2717	Fluorine	1570.368
1208	2719	Drew	1570.312
1209	2720	Tsitchom	1570.276
1211	2722	Goldenboy	1570.266
1212	2723	Jenny	1570.254
1213	2724	Valentine★	1570.253
1214	2725	Ivan	1570.207
1218	2731	Darthnius	1570.08
1219	2733	SilentHubba	1570.038
1221	2736	Alex	1569.964
1225	2742	Welsing	1569.851
1228	2750	Tristan	1569.696
1230	2757	~Roy	1569.393
1231	2760	Whitetrash	1569.331
1232	2761	Pedrielle	1569.312
1233	2762	yotam	1569.308
1236	2768	Julian	1569.086
1237	2769	Nick	1569.078
1238	2770	Skeonnp	1569.068
1239	2771	Cotn	1569.057
1242	2777	Makay	1568.833
1243	2779	MarcosR	1568.81
1244	2783	Arrie	1568.696
1247	2791	Mirai	1568.517
1248	2798	Snagon	1568.155
1249	2801	Andrew	1568.087
1250	2802	Dylan	1567.965
1252	2812	Dyl	1567.605
1254	2819	ElogVGC	1567.525
1256	2830	Victor	1567.092
1257	2831	Kevin	1567.052
1258	2834	Liam	1566.966
1261	2841	Baker	1566.836
1262	2842	Miguel	1566.83
1263	2845	Wrokk	1566.718
1265	2847	Chad	1566.7
1266	2850	Dinos	1566.531
1268	2853	Jutt	1566.506
1269	2854	MT	1566.485
1270	2856	Sumo	1566.432
1274	2861	Chris	1566.29
1275	2863	Baejay	1566.253
1276	2864	yoav	1566.239
1277	2866	Sefranek	1566.122
1279	2868	Miami	1566.056
1280	2869	Patrick	1566.054
1281	2872	Andrew	1565.994
1282	2875	HuasoMeta	1565.859
1285	2881	Sam	1565.748
1286	2883	Ben	1565.726
1287	2885	Bailey Max	1565.693
1288	2886	Ragna	1565.666
1290	2892	Awkward	1565.545
1291	2893	Osada	1565.528
1295	2902	Bal	1565.301
1297	2908	soulchuck	1564.943
1299	2910	Kris	1564.903
1300	2911	Manueh	1564.894
1302	2914	Matheus	1564.839
1303	2915	Josh	1564.829
1306	2924	Draco	1564.669
1307	2925	DvD♪	1564.578
1308	2929	gumdrop	1564.439
1311	2935	Matty	1564.198
1312	2937	Mirth	1564.126
1313	2941	kswas	1563.936
1314	2943	BaeruttVGC	1563.88
1317	2949	Phill110	1563.758
1318	2951	Zoan	1563.729
1319	2953	D	1563.683
1320	2954	Anthony	1563.667
1321	2955	Rei◇	1563.658
1325	2961	Humbie	1563.602
1326	2971	Shane	1563.362
1327	2974	Día	1563.268
1329	2978	Dr Jimothy	1563.147
1330	2979	Robin	1563.138
